network,gridIndex,alpha,betaNormalized,prIntact,prBlock,deltaPR,observedPct,expectedPct,deficitPP,kControl,captureControl,beforeControl,captureBlock,denominator
7,7,0.2,0.1,3.42244450183621,5.02924028530386,1.60679578346765,61.106562499186,42.5726563999597,-18.5339060992263,6,0.95761523025361,0.930363022834065,0.895422636029218,139.68062138478
7,8,0.2,0.25,3.42244450183621,5.95751307689254,2.53506857505633,46.3627026899652,42.5726563999597,-3.79004629000549,6,0.95761523025361,0.930363022834065,0.886832003339815,139.68062138478
7,9,0.2,0.5,3.42244450183621,6.61686171153022,3.19441720969401,26.7485021629518,42.5726563999597,15.8241542370079,6,0.95761523025361,0.930363022834065,0.883938466803213,139.68062138478
7,10,0.2,0.75,3.42244450183621,6.73974409413866,3.31729959230245,16.8990808878887,42.5726563999597,25.673575512071,6,0.95761523025361,0.930363022834065,0.885298337307031,139.68062138478
7,11,0.2,1,3.42244450183621,6.77263178027256,3.35018727843635,12.1637071281245,42.5726563999597,30.4089492718352,6,0.95761523025361,0.930363022834065,0.886383361177792,139.68062138478
7,12,0.2,1.25,3.42244450183621,6.784165184821,3.36172068298479,9.74333551187049,42.5726563999597,32.8293208880892,6,0.95761523025361,0.930363022834065,0.887300249652287,139.68062138478
7,13,0.35,0.1,3.42244450183621,3.95544531032468,0.533000808488471,74.258049511553,42.5726563999597,-31.6853931115933,6,0.95761523025361,0.930363022834065,0.923817851920794,139.68062138478
7,14,0.35,0.25,3.42244450183621,4.65139157344349,1.22894707160728,63.4571817910817,42.5726563999597,-20.884525391122,6,0.95761523025361,0.930363022834065,0.911665233922006,139.68062138478
7,15,0.35,0.5,3.42244450183621,5.85265676404467,2.43021226220846,44.3502858855444,42.5726563999597,-1.77762948558463,6,0.95761523025361,0.930363022834065,0.894663447227072,139.68062138478
7,16,0.35,0.75,3.42244450183621,6.41889948788153,2.99645498604532,30.9784143079018,42.5726563999597,11.5942420920579,6,0.95761523025361,0.930363022834065,0.889339058685965,139.68062138478
7,17,0.35,1,3.42244450183621,6.6258627514379,3.20341824960169,22.529074404532,42.5726563999597,20.0435819954278,6,0.95761523025361,0.930363022834065,0.888039274794814,139.68062138478
7,18,0.35,1.25,3.42244450183621,6.70411168150759,3.28166717967138,17.268098484029,42.5726563999597,25.3045579159308,6,0.95761523025361,0.930363022834065,0.888150819187025,139.68062138478
7,19,0.5,0.1,3.42244450183621,3.60122759371186,0.178783091875649,79.0353634217589,42.5726563999597,-36.4627070217992,6,0.95761523025361,0.930363022834065,0.935721364692721,139.68062138478
7,20,0.5,0.25,3.42244450183621,4.0259331466496,0.60348864481339,71.6133650397409,42.5726563999597,-29.0407086397812,6,0.95761523025361,0.930363022834065,0.926942887820204,139.68062138478
7,21,0.5,0.5,3.42244450183621,5.0464153942982,1.62397089246199,56.0307818276679,42.5726563999597,-13.4581254277082,6,0.95761523025361,0.930363022834065,0.908002286444601,139.68062138478
