network,eta,s_init,s_temporal,condition,rep,r2,lambdaIndex1,lambdaIndex2,lambdaIndex3,fullLambdaIndex
5,1,0.10000000000000001,0.10000000000000001,1,31,-0.012453349146487325,20,25,19,20
5,1,0.10000000000000001,0.10000000000000001,1,32,0.0036829670172728868,21,21,20,20
5,1,0.10000000000000001,0.10000000000000001,1,33,-0.0097182207289181477,21,19,24,20
5,1,0.10000000000000001,0.10000000000000001,1,34,-0.030611936662868544,21,18,25,21
5,1,0.10000000000000001,0.10000000000000001,1,35,-0.0081302904814941623,19,19,25,19
5,1,0.10000000000000001,0.10000000000000001,1,36,-0.011606254366850033,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,1,37,-0.0083071017312033035,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,1,38,-0.013191028162547136,25,25,20,25
5,1,0.10000000000000001,0.10000000000000001,1,39,-0.0029855700130301255,25,20,18,20
5,1,0.10000000000000001,0.10000000000000001,1,40,-0.0069507690383265874,21,25,23,25
5,1,0.10000000000000001,0.10000000000000001,1,41,-0.0059760710686547203,24,25,25,25
5,1,0.10000000000000001,0.10000000000000001,1,42,-0.01139307023320435,22,25,21,23
5,1,0.10000000000000001,0.10000000000000001,1,43,-0.010937831162236344,19,21,18,20
5,1,0.10000000000000001,0.10000000000000001,1,44,-0.006393990422278506,25,22,25,25
5,1,0.10000000000000001,0.10000000000000001,1,45,-0.0075575481042564618,20,21,21,21
5,1,0.10000000000000001,0.10000000000000001,1,46,-0.0089230400721331815,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,1,47,-0.0043103264572506017,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,1,48,-0.0040996849330283691,25,21,25,25
5,1,0.10000000000000001,0.10000000000000001,1,49,-0.0095294895642630273,25,21,25,25
5,1,0.10000000000000001,0.10000000000000001,1,50,-0.022587106857965278,25,22,25,25
5,1,0.10000000000000001,0.10000000000000001,1,51,-0.017054192454788897,20,25,25,22
5,1,0.10000000000000001,0.10000000000000001,1,52,-0.056352471090125755,25,17,25,25
5,1,0.10000000000000001,0.10000000000000001,1,53,-0.012869570798996754,25,21,25,22
5,1,0.10000000000000001,0.10000000000000001,1,54,-0.029003699897780066,21,20,20,21
5,1,0.10000000000000001,0.10000000000000001,1,55,-0.013938078864399905,21,25,25,23
5,1,0.10000000000000001,0.10000000000000001,1,56,-0.0019337024865291319,25,25,21,25
5,1,0.10000000000000001,0.10000000000000001,1,57,-0.0082328931926605176,25,21,25,25
5,1,0.10000000000000001,0.10000000000000001,1,58,-0.0095103836529684127,25,20,25,25
5,1,0.10000000000000001,0.10000000000000001,1,59,-0.035528746485413043,25,19,18,19
5,1,0.10000000000000001,0.10000000000000001,1,60,-0.019644623013848062,22,21,25,22
5,1,0.10000000000000001,0.10000000000000001,1,61,-0.010431452566037391,25,25,21,25
5,1,0.10000000000000001,0.10000000000000001,1,62,-0.015116348145836289,25,19,20,21
5,1,0.10000000000000001,0.10000000000000001,1,63,-0.021149872218140242,20,19,25,21
5,1,0.10000000000000001,0.10000000000000001,1,64,-0.01657145446362529,25,25,22,25
5,1,0.10000000000000001,0.10000000000000001,1,65,-0.01280918097953454,19,20,25,20
5,1,0.10000000000000001,0.10000000000000001,1,66,-0.019964590080139955,20,25,25,25
5,1,0.10000000000000001,0.10000000000000001,1,67,-0.021094466150191282,21,25,25,23
5,1,0.10000000000000001,0.10000000000000001,1,68,-0.0073396195187693802,20,20,20,20
5,1,0.10000000000000001,0.10000000000000001,1,69,-0.035608241441587252,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,1,70,-0.018634941769151148,20,21,25,21
5,1,0.10000000000000001,0.10000000000000001,1,71,-0.0050105547555119312,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,1,72,-0.0072651247038144628,20,25,25,22
5,1,0.10000000000000001,0.10000000000000001,1,73,-0.0092233509557400062,20,20,25,21
5,1,0.10000000000000001,0.10000000000000001,1,74,-0.014606931963117242,25,25,20,25
5,1,0.10000000000000001,0.10000000000000001,1,75,-0.013786289293926446,25,25,20,25
5,1,0.10000000000000001,0.10000000000000001,1,76,-0.021274080298442133,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,1,77,-0.010292589145513453,20,25,25,22
5,1,0.10000000000000001,0.10000000000000001,1,78,-0.0077249796788880776,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,1,79,-0.0021460661993109031,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,1,80,-0.0098361170553631361,25,20,25,25
5,1,0.10000000000000001,0.10000000000000001,1,81,-0.01023520200431105,25,21,19,21
5,1,0.10000000000000001,0.10000000000000001,1,82,-0.033433373395736155,25,25,17,22
5,1,0.10000000000000001,0.10000000000000001,1,83,-0.003765998622265565,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,1,84,-0.0039500195466490862,25,21,25,25
5,1,0.10000000000000001,0.10000000000000001,1,85,-0.020447619038646669,21,25,25,25
5,1,0.10000000000000001,0.10000000000000001,1,86,-0.0065796502464969819,22,21,22,21
5,1,0.10000000000000001,0.10000000000000001,1,87,-0.0053106853010822519,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,1,88,-0.0045376175898785842,25,25,21,25
5,1,0.10000000000000001,0.10000000000000001,1,89,-0.030264396179979336,25,22,25,25
5,1,0.10000000000000001,0.10000000000000001,1,90,-0.016200421719843927,22,20,25,25
5,1,0.10000000000000001,0.10000000000000001,1,91,-0.0092292324727847319,19,20,25,21
5,1,0.10000000000000001,0.10000000000000001,1,92,-0.0047440462195633692,22,20,25,21
5,1,0.10000000000000001,0.10000000000000001,1,93,-0.0099762616838636742,20,25,22,25
5,1,0.10000000000000001,0.10000000000000001,1,94,-0.0106784212470179,20,25,25,25
5,1,0.10000000000000001,0.10000000000000001,1,95,-0.011851890368059115,20,25,25,25
5,1,0.10000000000000001,0.10000000000000001,1,96,-0.0048904833459229025,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,1,97,-0.0060706010608380101,20,21,25,21
5,1,0.10000000000000001,0.10000000000000001,1,98,0.0012996993933003242,22,20,20,21
5,1,0.10000000000000001,0.10000000000000001,1,99,-0.0072397170031268665,25,25,20,25
5,1,0.10000000000000001,0.10000000000000001,1,100,-0.0086992698125718526,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,1,-0.0022625247952154925,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,2,-0.0077666743926385617,24,20,20,21
5,1,0.10000000000000001,0.10000000000000001,2,3,-0.01411194027280005,20,25,25,23
5,1,0.10000000000000001,0.10000000000000001,2,4,-0.0075436028448876424,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,5,-0.0048299176771711139,22,22,25,25
5,1,0.10000000000000001,0.10000000000000001,2,6,-0.0063776219655564681,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,7,-0.012371225703367461,23,23,25,25
5,1,0.10000000000000001,0.10000000000000001,2,8,-0.014744566465401787,21,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,9,-0.0061878795770968775,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,10,-0.016355971729520524,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,11,-0.0065006544601147187,21,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,12,-0.018440792295536301,21,25,23,25
5,1,0.10000000000000001,0.10000000000000001,2,13,-0.0063942811234469765,25,21,25,25
5,1,0.10000000000000001,0.10000000000000001,2,14,-0.012387199352553946,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,15,-0.024843125947994205,21,23,25,22
5,1,0.10000000000000001,0.10000000000000001,2,16,-0.011389299593120183,21,20,22,21
5,1,0.10000000000000001,0.10000000000000001,2,17,-0.0047112854299711238,22,23,23,22
5,1,0.10000000000000001,0.10000000000000001,2,18,-0.0070969324065399686,22,24,21,22
5,1,0.10000000000000001,0.10000000000000001,2,19,-0.0084875055131765631,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,20,-0.017766382788953816,21,20,20,20
5,1,0.10000000000000001,0.10000000000000001,2,21,-0.0093683667661816905,21,21,22,21
5,1,0.10000000000000001,0.10000000000000001,2,22,-0.016722565864043082,22,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,23,-0.016192996371338086,22,21,25,25
5,1,0.10000000000000001,0.10000000000000001,2,24,-0.0059444741381693422,25,22,25,25
5,1,0.10000000000000001,0.10000000000000001,2,25,-0.0095798546346088642,20,20,21,20
5,1,0.10000000000000001,0.10000000000000001,2,26,-0.0076680996168070337,22,22,25,23
5,1,0.10000000000000001,0.10000000000000001,2,27,-0.011101451036679366,25,25,20,25
5,1,0.10000000000000001,0.10000000000000001,2,28,-0.009032085272683732,22,25,21,22
5,1,0.10000000000000001,0.10000000000000001,2,29,-0.0080858278406110706,25,25,21,25
5,1,0.10000000000000001,0.10000000000000001,2,30,-0.015061892612691974,25,25,21,25
5,1,0.10000000000000001,0.10000000000000001,2,31,-0.010255872004732769,21,25,20,21
5,1,0.10000000000000001,0.10000000000000001,2,32,0.0023396830448366712,21,23,20,21
5,1,0.10000000000000001,0.10000000000000001,2,33,-0.0097765999439534124,25,20,25,21
5,1,0.10000000000000001,0.10000000000000001,2,34,-0.013055089167339551,21,20,25,21
5,1,0.10000000000000001,0.10000000000000001,2,35,-0.0070316662429030785,20,19,21,20
5,1,0.10000000000000001,0.10000000000000001,2,36,-0.0094855777552780296,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,37,-0.012998573598274055,25,20,25,22
5,1,0.10000000000000001,0.10000000000000001,2,38,-0.012946943301894054,25,25,21,25
5,1,0.10000000000000001,0.10000000000000001,2,39,-0.0072494773081597241,25,22,20,21
5,1,0.10000000000000001,0.10000000000000001,2,40,-0.010949366324542131,21,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,41,-0.009643108814817225,20,23,22,21
5,1,0.10000000000000001,0.10000000000000001,2,42,-0.01024939651487311,22,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,43,-0.0053050175028690472,25,21,21,21
5,1,0.10000000000000001,0.10000000000000001,2,44,-0.008662572873501917,21,25,22,22
5,1,0.10000000000000001,0.10000000000000001,2,45,-0.012512136430995691,22,21,21,21
5,1,0.10000000000000001,0.10000000000000001,2,46,-0.0086625124114874108,25,21,25,25
5,1,0.10000000000000001,0.10000000000000001,2,47,-0.0069039046784058478,25,21,25,25
5,1,0.10000000000000001,0.10000000000000001,2,48,-0.0035288987535522232,25,21,25,25
5,1,0.10000000000000001,0.10000000000000001,2,49,-0.0091421925933823367,25,21,25,25
5,1,0.10000000000000001,0.10000000000000001,2,50,-0.021489244259304874,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,51,-0.0082184359646908511,22,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,52,-0.02139646331464129,25,20,25,22
5,1,0.10000000000000001,0.10000000000000001,2,53,-0.011228781842542501,25,23,25,25
5,1,0.10000000000000001,0.10000000000000001,2,54,-0.026067010872580676,23,21,21,21
5,1,0.10000000000000001,0.10000000000000001,2,55,-0.012016245100353817,23,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,56,-0.0051080901933966416,21,25,21,22
5,1,0.10000000000000001,0.10000000000000001,2,57,-0.0086098533057603621,21,24,25,25
5,1,0.10000000000000001,0.10000000000000001,2,58,-0.008760283549828829,25,20,25,25
5,1,0.10000000000000001,0.10000000000000001,2,59,-0.014072366625986321,25,20,20,21
5,1,0.10000000000000001,0.10000000000000001,2,60,-0.014753281448873778,25,21,25,24
5,1,0.10000000000000001,0.10000000000000001,2,61,-0.013482627762992028,25,25,21,22
5,1,0.10000000000000001,0.10000000000000001,2,62,-0.013998070624235304,21,20,22,21
5,1,0.10000000000000001,0.10000000000000001,2,63,-0.015499394552043855,21,21,25,25
5,1,0.10000000000000001,0.10000000000000001,2,64,-0.017826788366185786,22,25,23,25
5,1,0.10000000000000001,0.10000000000000001,2,65,-0.0092019889120500409,21,25,25,22
5,1,0.10000000000000001,0.10000000000000001,2,66,-0.017444753092794807,20,20,25,22
5,1,0.10000000000000001,0.10000000000000001,2,67,-0.020923839112551912,20,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,68,-0.006772115784505095,21,22,21,21
5,1,0.10000000000000001,0.10000000000000001,2,69,-0.030122179635085899,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,70,-0.015692562243018848,20,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,71,-0.0084966856266122104,25,25,22,25
5,1,0.10000000000000001,0.10000000000000001,2,72,-0.010833336273901484,21,25,21,22
5,1,0.10000000000000001,0.10000000000000001,2,73,-0.0058252898255042318,21,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,74,-0.018474254378425981,25,22,21,25
5,1,0.10000000000000001,0.10000000000000001,2,75,-0.0064035945061033939,25,25,22,25
5,1,0.10000000000000001,0.10000000000000001,2,76,-0.016173994853534879,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,77,-0.0079020510495899643,22,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,78,-0.0067236037995037634,22,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,79,-0.0069851320950067297,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,80,-0.0064589338712528477,25,21,25,23
5,1,0.10000000000000001,0.10000000000000001,2,81,-0.008344708068624751,25,22,20,22
5,1,0.10000000000000001,0.10000000000000001,2,82,-0.014962436810721957,25,22,19,21
5,1,0.10000000000000001,0.10000000000000001,2,83,-0.0091075888409721806,25,25,21,25
5,1,0.10000000000000001,0.10000000000000001,2,84,-0.012145106801535466,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,85,-0.016462972527543807,23,25,23,23
5,1,0.10000000000000001,0.10000000000000001,2,86,-0.015894543031455877,25,20,25,21
5,1,0.10000000000000001,0.10000000000000001,2,87,-0.0079755682900510827,25,21,25,25
5,1,0.10000000000000001,0.10000000000000001,2,88,-0.0056221626082819665,25,21,21,25
5,1,0.10000000000000001,0.10000000000000001,2,89,-0.023264448927186931,25,22,25,25
5,1,0.10000000000000001,0.10000000000000001,2,90,-0.011469705826548493,25,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,91,-0.012034586195579511,20,20,25,21
5,1,0.10000000000000001,0.10000000000000001,2,92,-0.0092325636798964439,25,24,25,25
5,1,0.10000000000000001,0.10000000000000001,2,93,-0.010165630700948114,22,25,22,25
5,1,0.10000000000000001,0.10000000000000001,2,94,-0.011416314798998073,20,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,95,-0.0088439524610679499,22,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,96,-0.0098702583660441601,25,25,23,25
5,1,0.10000000000000001,0.10000000000000001,2,97,-0.0076586644859786279,21,25,25,25
5,1,0.10000000000000001,0.10000000000000001,2,98,-0.0062105536216265911,22,20,25,21
5,1,0.10000000000000001,0.10000000000000001,2,99,-0.0092672833284108691,25,21,21,21
5,1,0.10000000000000001,0.10000000000000001,2,100,-0.010885072875597812,25,25,25,25
5,1,0.20000000000000001,0.10000000000000001,1,1,-0.0015301211607072762,25,25,25,25
5,1,0.20000000000000001,0.10000000000000001,1,2,-0.0067337975435652897,21,19,19,20
5,1,0.20000000000000001,0.10000000000000001,1,3,-0.035207629096951853,19,25,25,22
5,1,0.20000000000000001,0.10000000000000001,1,4,-0.0056031902133364397,25,25,25,25
5,1,0.20000000000000001,0.10000000000000001,1,5,-0.0078382795584515108,20,20,25,21
5,1,0.20000000000000001,0.10000000000000001,1,6,-0.0097757425015496668,22,25,25,25
5,1,0.20000000000000001,0.10000000000000001,1,7,-0.012456583140817656,25,21,25,25
5,1,0.20000000000000001,0.10000000000000001,1,8,-0.012078054640263458,25,25,25,25
5,1,0.20000000000000001,0.10000000000000001,1,9,-0.0082306623344288177,21,25,25,22
5,1,0.20000000000000001,0.10000000000000001,1,10,-0.021791521227753519,21,25,25,25
5,1,0.20000000000000001,0.10000000000000001,1,11,-0.0084222764708308251,19,25,25,25
5,1,0.20000000000000001,0.10000000000000001,1,12,-0.029989613323152753,20,25,21,22
5,1,0.20000000000000001,0.10000000000000001,1,13,-0.01140988307966917,23,20,22,22
5,1,0.20000000000000001,0.10000000000000001,1,14,-0.012923220510804967,25,25,25,25
5,1,0.20000000000000001,0.10000000000000001,1,15,-0.032135519771634202,20,20,25,25
5,1,0.20000000000000001,0.10000000000000001,1,16,-0.016914560132058609,25,19,20,21
5,1,0.20000000000000001,0.10000000000000001,1,17,-0.012619454147345222,19,25,25,22
5,1,0.20000000000000001,0.10000000000000001,1,18,-0.0064700044276377877,25,25,25,25
5,1,0.20000000000000001,0.10000000000000001,1,19,-0.0063116874919186827,25,21,25,25
5,1,0.20000000000000001,0.10000000000000001,1,20,-0.016197810289749093,20,21,19,20
5,1,0.20000000000000001,0.10000000000000001,1,21,-0.01377142126469777,20,22,25,22
5,1,0.20000000000000001,0.10000000000000001,1,22,-0.016964776460818731,25,23,22,25
5,1,0.20000000000000001,0.10000000000000001,1,23,-0.021487779175449528,25,25,25,25
5,1,0.20000000000000001,0.10000000000000001,1,24,-0.0061683807049228712,25,25,25,25
5,1,0.20000000000000001,0.10000000000000001,1,25,-0.017760544320520211,19,20,24,20
5,1,0.20000000000000001,0.10000000000000001,1,26,-0.0047134501005448026,22,21,20,21
5,1,0.20000000000000001,0.10000000000000001,1,27,-0.011424667048773207,21,25,19,22
5,1,0.20000000000000001,0.10000000000000001,1,28,-0.0073708326788057832,25,25,23,25
5,1,0.20000000000000001,0.10000000000000001,1,29,-0.0092227330969862908,25,25,21,25
5,1,0.20000000000000001,0.10000000000000001,1,30,-0.023173317251227177,25,25,20,21
5,1,0.20000000000000001,0.10000000000000001,1,31,-0.012496427674164146,20,25,19,20
5,1,0.20000000000000001,0.10000000000000001,1,32,0.0026896043498053634,21,21,19,20
5,1,0.20000000000000001,0.10000000000000001,1,33,-0.0098304315611001947,21,19,25,20
5,1,0.20000000000000001,0.10000000000000001,1,34,-0.030510963930587387,21,18,25,21
5,1,0.20000000000000001,0.10000000000000001,1,35,-0.0079791225149044021,19,19,25,19
5,1,0.20000000000000001,0.10000000000000001,1,36,-0.011600445241874757,25,25,25,25
5,1,0.20000000000000001,0.10000000000000001,1,37,-0.0083220284273937128,25,25,25,25
5,1,0.20000000000000001,0.10000000000000001,1,38,-0.013165806780176315,25,25,20,25
5,1,0.20000000000000001,0.10000000000000001,1,39,-0.0031205383627945782,25,20,18,20
5,1,0.20000000000000001,0.10000000000000001,1,40,-0.0069812754974718505,21,25,23,25
5,1,0.20000000000000001,0.10000000000000001,1,41,-0.0059657199568436958,24,25,25,25
5,1,0.20000000000000001,0.10000000000000001,1,42,-0.01139766375996043,22,25,21,23
5,1,0.20000000000000001,0.10000000000000001,1,43,-0.010904964638038583,19,21,18,20
5,1,0.20000000000000001,0.10000000000000001,1,44,-0.0064017987801470166,25,22,25,25
5,1,0.20000000000000001,0.10000000000000001,1,45,-0.0075898762214574589,20,21,21,21
5,1,0.20000000000000001,0.10000000000000001,1,46,-0.008909648015442917,25,25,25,25
5,1,0.20000000000000001,0.10000000000000001,1,47,-0.0043142368494031302,25,25,25,25
5,1,0.20000000000000001,0.10000000000000001,1,48,-0.0040619754629003246,25,21,25,25
5,1,0.20000000000000001,0.10000000000000001,1,49,-0.0095600611417208103,25,21,25,25
5,1,0.20000000000000001,0.10000000000000001,1,50,-0.022591837061833209,25,22,25,25
5,1,0.20000000000000001,0.10000000000000001,1,51,-0.017013441257076822,20,25,25,22
5,1,0.20000000000000001,0.10000000000000001,1,52,-0.05617372633628781,25,17,25,25
5,1,0.20000000000000001,0.10000000000000001,1,53,-0.012881244091157207,25,21,25,22
5,1,0.20000000000000001,0.10000000000000001,1,54,-0.028933476612977183,21,20,20,21
5,1,0.20000000000000001,0.10000000000000001,1,55,-0.013958872357152208,21,25,25,23
